id,name,interaction,smile,target,enzyme,carrier,transporter
DB02716,,,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-({[hydroxy({[hydroxy(phosphonooxy)phosphoryl]oxy})phosphoryl]oxy}methyl)oxolan-2-yl]-7-methyl-6-oxo-6,9-dihydro-1H-purin-7-ium",,,,
DB02717,,,"(2S,3R,4S,5S,6R)-2-{[(2R,3S,4R,5R,6S)-6-{[(2R,3S,4R,5R,6S)-4,5-dihydroxy-2-(hydroxymethyl)-6-{[(2R,3S,4R,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy}oxan-3-yl]oxy}-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",,,,
DB02719,,,"(2R,3R,4S,5S,6R)-2,3,4,5-tetrahydroxy-6-(hydroxymethyl)oxane-2-carboxamide",,,,
DB02720,,,"(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxane-2-carboxamide",,,,
DB02721,,,4-iodo-1H-pyrazole,|||,,,
DB02722,,,"(2S,3S,4R,5R,6R)-4,5,6-trihydroxy-3-methoxyoxane-2-carboxylic acid",,,,
DB02723,,,"(6S,8aS)-N-({1-[(E)-N'-hydroxycarbamimidoyl]piperidin-4-yl}methyl)-4-oxo-2-phenylmethanesulfonyl-octahydropyrrolo[1,2-a]pyrazine-6-carboxamide",,,,
DB02724,,,"(8S,11R,14R)-14-amino-8-{[(1S)-1-{[(1R,2R)-2-[(2R,3S,4S,5R)-5-[(4Z)-4-(carbamoylimino)-3-methyl-2-oxo-1,2,3,4-tetrahydropyrimidin-1-yl]-3,4-dihydroxythiolan-2-yl]-1-carboxy-2-hydroxyethyl]carbamoyl}-2-hydroxyethyl]carbamoyl}-3,19,22-trimethyl-10,13-dioxo-2lambda4,20lambda4,21lambda4,27,28,29-hexaoxa-4,9,12,18,23-pentaaza-1-ferrapentacyclo[9.9.6.1^{1,4}.1^{1,18}.1^{1,23}]nonacosa-2,19,21-triene-2,20,21-tris(ylium)-1,1,1-triuide",|,,,
DB02725,,,"(2S)-2-amino-4-(4-aminocyclohexa-2,5-dien-1-yl)butanoic acid",,,,
DB02726,,,2-(phosphonooxy)acetic acid,||||||||||||,,,
DB02727,,,(E)-N''-butyl-N-hydroxyguanidine,,,,
DB02728,,,ethyl 7-hydroxy-2-oxo-2H-chromene-3-carboxylate,,,,
DB02729,,,"N-(1H-1,3-benzodiazol-2-yl)-3-{[(4R,5S,6S,7R)-3-({3-[(1H-1,3-benzodiazol-2-yl)carbamoyl]phenyl}methyl)-4,7-dibenzyl-5,6-dihydroxy-2-oxo-1,3-diazepan-1-yl]methyl}benzamide",,,,
DB02730,,,"(2S,3R,4R,5S,6R)-6-(hydroxymethyl)-5-(methylsulfanyl)oxane-2,3,4-triol",,,,
DB02731,,,[(2-carboxyphenyl)sulfanyl](ethyl)mercury,|,,,
DB02733,,,2-chloro-4-[(2-{[(2R)-1-hydroxy-3-methylbutan-2-yl]amino}-9-(propan-2-yl)-9H-purin-6-yl)amino]benzoic acid,||||||||,,,
DB02734,,,"(2R,3S,4S)-2,3,4-trihydroxy-3,4-dihydro-2H-pyran-6-carboxylic acid",|,,,
DB02735,,,"(2S,3S)-2-amino-3-hydroxy-3-(sulfooxy)propanoic acid",,,,
DB02736,,,acetamide,,,,
DB02738,,,"[({[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)(hydroxy)phosphoryl]oxy}(hydroxy)phosphoryl)oxy]phosphonic acid",,,,
DB02740,,,4-(1H-indol-3-yl)butanoic acid,|||,,,
DB02741,,,"6-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalene-2-carbonyl)naphthalene-2-carboxylic acid",,,,
DB02742,,,"(5R,6R,7S,8R,8aS)-6,7,8-trihydroxy-5-(hydroxymethyl)-octahydroimidazo[1,2-a]pyridine-2,3-dione",||,,,
DB02743,,,"(2R,3R,4R,5R,6R)-6-(hydroxymethyl)-5-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxane-2,3,4-triol",,,,
DB02744,,,"4-hydroxy-3-{[(3S)-2-oxo-3-{thieno[3,2-b]pyridine-2-sulfonamido}pyrrolidin-1-yl]methyl}benzene-1-carboximidamide",,,,
DB02745,,,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,3,4-tetrahydropyrimidine-2,4-dione",||,,,
DB02746,,,"benzene-1,2-dicarboxylic acid",|||||||||,,,
DB02749,,,"benzene-1,2,4,5-tetracarboxylic acid",,,,
DB02750,,,(2S)-2-amino-3-[(methylmercurio)sulfanyl]propanoic acid,,,,|
DB02751,,,2-[(diaminomethylidene)amino]acetic acid,,,,
DB02752,,,(2R)-1-(4-methylbenzenesulfonyl)pyrrolidine-2-carboxylic acid,|,,,
DB02753,,,"(2R,3S,4R,5R)-2-(hydroxymethyl)-5-(6-selanyl-9H-purin-9-yl)oxolane-3,4-diol",,,,
DB02754,,,"9-butyl-8-[(3,4,5-trimethoxyphenyl)methyl]-9H-purin-6-amine",|,,,
DB02755,,,"{[(2R,3S,4S,5S,6R)-6-{[(2R,3R,4S,5S,6R)-3,5-dihydroxy-2-(hydroxymethyl)-6-{[(2S,3S,4S,5R,6R)-2,3,5-trihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy}oxan-4-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methoxy}phosphonic acid",,,,
DB02756,,,"1-azatricyclo[6.3.1.0^{4,12}]dodeca-4(12),5,7-trien-11-one",,,,
DB02757,,,1H-pyrazole,||,,,
DB02758,,,3-(1H-indol-3-yl)propanoic acid,||,,,
DB02759,,,"N-[(2S,3R,4R,5S,6R)-2-{[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-[(4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxan-3-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide",,,,
DB02761,,,(2R)-2-amino-3-disulfanylpropanoic acid,||||||||,,,
DB02762,,,[(2-cyanoquinolin-8-yl)oxy]phosphonic acid,,,,
DB02763,,,2-nitro-5-sulfanylbenzoic acid,|,,,
DB02765,,,(2R)-1-(6-amino-9H-purin-9-yl)propan-2-ol,||,,,
DB02766,,,(3R)-3-{[(benzyloxy)carbonyl]amino}-2-oxo-4-phenylbutane-1-diazonium,,,,
DB02767,,,(3R)-3-hydroxytetradecanoic acid,|||,,,
DB02768,,,tert-butyl formate,,,,
DB02770,,,"{[(2R,3S,4R,5S)-5-(2-amino-7H-purin-7-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid",,,,
DB02772,,,"(2R,3R,4S,5S,6R)-2-{[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",||||||||||||||,,,
DB02773,,,2-(3-chloro-4-propoxyphenyl)acetic acid,,,,
DB02774,,,"propane-1,3-diol",,,,
DB02776,,,hexadecane-1-sulfonic acid,|,,,
DB02778,,,"{[(2S,3S,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]methoxy}phosphonic acid",|,,,
DB02779,,,dodecyltrimethylazanium,,,,
DB02780,,,(3R)-3-amino-4-sulfanylbutanoic acid,,,,
DB02783,,,2-{[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)amino]oxy}acetic acid,|,,,
DB02784,,,[(4-{2-[(2S)-2-[3-(2-bromoacetamido)propanamido]-3-hydroxypropanamido]ethyl}phenyl)carbamoyl]formic acid,,,,
DB02785,,,"(2S)-1-[(2S,4R)-4-benzyl-2-hydroxy-4-{[(1S,2R,5S)-2-hydroxy-5-methylcyclopentyl]carbamoyl}butyl]-N-tert-butyl-4-[6-chloro-5-(4-methylpiperazin-1-yl)pyrazine-2-carbonyl]piperazine-2-carboxamide",,,,
DB02786,,,"(1R,4S,5R)-3-fluoro-1,4,5-trihydroxycyclohex-2-ene-1-carboxylic acid",,,,
DB02787,,,"(2R,3S,4R,5R)-5-{[(1S)-1-hydroxyethyl]amino}hexane-1,2,3,4,6-pentol",,,,
DB02789,,,"1-[(1S,3aS,3bS,7S,9aR,9bS,11aS)-7-hydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl]ethan-1-one",||,,,
DB02790,,,"{[(2R,3S,4R,5R)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}({[hydroxy(phenoxy)phosphoryl]oxy})phosphinic acid",,,,
DB02793,,,"(5S,6S)-5-[(1-carboxylatoeth-1-en-1-yl)oxy]-6-hydroxycyclohexa-1,3-diene-1-carboxylate",,,,
DB02794,,,"(2S)-2-({4-[1-(2-amino-4-oxo-1,4-dihydroquinazolin-6-yl)-3-[({[(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]carbamoyl}methyl)amino]-2-hydroxypropan-2-yl]phenyl}formamido)pentanedioic acid",,,,
DB02795,,,4-methoxybenzoic acid,|,,,
DB02796,,,"7-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H,4H,5H-pyrrolo[3,2-d]pyrimidin-4-one",,,,
DB02797,,,(3-nitrophenyl)boronic acid,|,,,
DB02798,,,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(methyl)phosphinic acid",,,,
DB02799,,,"7-(diethylamino)-N-[(1Z)-2-(2,5-dioxopyrrolidin-1-yl)ethenyl]-2-oxo-2H-chromene-3-carboxamide",,,,
DB02800,,,"(2S)-2-{[4-({[(6S)-2-amino-5-(hydroxymethyl)-4-oxo-3,4,5,6-tetrahydropteridin-6-yl]methyl}amino)phenyl]formamido}pentanedioic acid",|,,,
DB02801,,,"(1R,4R,5R)-1,4,5-trihydroxycyclohex-2-ene-1-carboxylic acid",|,,,
DB02802,,,"3-nitro-5-{[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzamide",,,,
DB02803,,,"(2S)-3-phenylpropane-1,2-diol",,,,
DB02804,,,"(5R,6R)-1,5-dibenzyl-6-hydroxy-2,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-1,2,4-triazepan-3-one",,,,
DB02805,,,"{[(2R,3S,4S,5R)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxy}phosphonic acid",,,,
DB02806,,,2-methoxyethan-1-ol,,,,
DB02809,,,"2,4-diamino-5-[(4-bromo-3-{[(4S)-4,6-dicarboxylatohexyl]oxy}-5-methoxyphenyl)methyl]pyrimidin-1-ium",|,,,
DB02810,,,2-[(carbamoylmethyl)(carboxymethyl)amino]acetic acid,|,,,
DB02811,,,diethyl phosphonate,|,,,
DB02812,,,"(2S,4R)-1-acetyl-N-[(2S)-1-(1,3-benzothiazol-2-yl)-5-[(diaminomethylidene)amino]-1-oxopentan-2-yl]-4-hydroxypyrrolidine-2-carboxamide",,,,
DB02813,,,"N-[(3R,4R,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-oxooxan-3-yl]acetamide",|,,,
DB02816,,,"(7S)-6-formyl-7-(1-methyl-1H-1,2,3-triazol-4-yl)-4,7-dihydro-1,4-thiazepine-3-carboxylic acid",,,,
DB02817,,,"(1R,4R,5R)-5-hydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",,,,
DB02818,,,"(2S)-2-amino-3-(5-iodo-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)propanoic acid",|,,,
DB02819,,,"{[(2R,3S,4R,5S)-3,4-dihydroxy-5-(5-methyl-1H-1,3-benzodiazol-1-yl)oxolan-2-yl]methoxy}phosphonic acid",,,,
DB02820,,,,,,,
DB02821,,,(2S)-2-amino-4-(aminooxy)butanoic acid,,,,
DB02822,,,(4-bromophenyl)methanol,,,,
DB02823,,,2-phosphonoacetic acid,,,,
DB02824,,,2-[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)amino]acetic acid,|||,,,
DB02825,,,methylphosphinate,,,,
DB02827,,,"(7S)-2-(carboxyformamido)-7-{[(1,1-dioxo-1lambda6,2-benzothiazol-3-yl)oxy]methyl}-4H,5H,7H-thieno[2,3-c]pyran-3-carboxylic acid",,,,
DB02828,,,5-fluoro-4-oxopentanoic acid,|,,,
DB02829,,,[(5-carboxy-2-acetamidophenyl)carbamoyl]methanaminium,,,,
DB02830,,,1-[(2R)-4-{6-[(benzylcarbamoyl)amino]-1H-indol-1-yl}-1-hydroxybutan-2-yl]-1H-imidazole-4-carboxamide,,,,
DB02831,,,dihydrogen phosphate,|,,,
DB02832,,,"3-[(1R,5S,10S)-9,15,19-tris(2-carboxyethyl)-5,10,14,20-tetrakis(carboxymethyl)-5,10-dimethyl-2,22,23,25-tetraaza-1-ferraoctacyclo[11.9.1.1^{1,8}.1^{3,21}.0^{2,6}.0^{16,23}.0^{18,22}.0^{11,25}]pentacosa-3,6,8,11,13,15,17,19,21(24)-nonaen-4-yl]propanoic acid",,,,
DB02833,,,"4-(2-amino-4-methyl-1,3-thiazol-5-yl)-N-(3-nitrophenyl)pyrimidin-2-amine",|,,,
DB02834,,,"2-(5-fluoro-2-{[(4,5,7-trifluoro-1,3-benzothiazol-2-yl)methyl]carbamoyl}phenoxy)acetic acid",,,,
DB02835,,,"{[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[(phosphonooxy)methyl]oxan-2-yl]oxy}phosphonic acid",|,,,
DB02836,,,"[({[(3aR,4R,6R,6aR)-6-(2-amino-6-oxo-6,9-dihydro-3H-purin-9-yl)-2-hydroxy-2-oxo-tetrahydro-2H-2lambda5-furo[3,4-d][1,3,2]dioxaphosphol-4-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid",|,,,
DB02837,,,"[(2R,3R,4R,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxidanesulfonic acid",,,,
DB02838,,,"3,4-dihydro-2H-pyrrol-1-ium-5-carboxylate",,,,
DB02839,,,"2,4-dihydroxybenzoic acid",|,,,
DB02840,,,"4-(2H-1,3-benzodioxol-5-yl)-3-(5-ethyl-2,4-dihydroxyphenyl)-1H-pyrazole-5-carboxylic acid",,,,
DB02841,,,{[(2-ethoxynaphthalen-1-yl)formamido]methyl}boronic acid,||,,,
DB02842,,,9-amino-N-[3-(dimethylamino)propyl]acridine-4-carboxamide,,,,
DB02843,,,"{[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phosphonic acid",||||,,,
DB02844,,,"(2R,3R,4S,5S)-2-(6-amino-9H-purin-9-yl)-5-{[(1,8-diaminooct-2-en-3-yl)sulfanyl]methyl}oxolane-3,4-diol",,,,
DB02845,,,methylphosphinic acid,||,,,
DB02846,,,"(4R)-1,3-thiazolidine-4-carboxylic acid",,,,
DB02848,,,"(4-{3-[(6,7-diethoxyquinazolin-4-yl)amino]phenyl}-1,3-thiazol-2-yl)methanol",,,,
DB02849,,,1-[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)amino]cyclopropane-1-carboxylic acid,,,,
DB02850,,,"1-tert-butyl-4-{6-methanesulfonyl-4'-methoxy-2-methyl-[1,1'-biphenyl]-3-carbonyl}-1H-pyrazol-5-ol",,,,
DB02851,,,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptane-2-thione",,,,
DB02852,,,"(2S,3S,4S)-4-[(2Z,4E,6R)-6-carboxy-6-methylhexa-2,4-dien-2-yl]-3-(carboxymethyl)pyrrolidine-2-carboxylic acid",|,,,
DB02853,,,(2R)-pyrrolidine-2-carboxylic acid,,,,
DB02854,,,"(3aS,3bR,5aR,7R,9aS,9bS,11aS)-7-hydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-one",|||,,,
DB02855,,,"(2S)-1-[(2S,3S)-2-[(3S)-3-hydroxy-3-(propylcarbamoyl)propanamido]-3-methylpentanoyl]pyrrolidine-2-carboxylic acid",,,,
DB02856,,,ethyl N-methylcarbamate,,,,
DB02857,,,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6,9-dihydro-1H-purin-6-one",||||,,,
DB02858,,,{3-[4-(benzenesulfonyl)thiophene-2-sulfonamido]phenyl}boronic acid,,,,
DB02859,,,"(1R,2S,5S,10S,11R,12E,14S,15S,16S,17S,18R)-1,17-dihydroxy-10,11,18-trimethoxy-2,14,16-trimethyl-5-phenyl-4,19-dioxabicyclo[13.3.1]nonadec-12-en-3-one",,,,
DB02860,,,"{[(2R,3R,5R,7S,8S,9R)-2-[(1S,3S,4S,5R,6R,7E,9E,11E,13Z)-14-cyano-3,5-dihydroxy-1-methoxy-4,6,8,9,13-pentamethyltetradeca-7,9,11,13-tetraen-1-yl]-7-[(2E)-3-{2-[(2S)-4-[(2S,3S,4S)-4-(dimethylamino)-2,3-dihydroxy-5-methoxypentanamido]butan-2-yl]-1,3-oxazol-4-yl}prop-2-en-1-yl]-9-hydroxy-4,4,8-trimethyl-1,6-dioxaspiro[4.5]decan-3-yl]oxy}phosphonic acid",|,,,
DB02861,,,"4-sulfamoyl-N-[(3,4,5-trifluorophenyl)methyl]benzamide",,,,
DB02865,,,"{[(2R,3S,4R,5R,6R)-5-amino-4,6-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy}phosphonic acid",,,,
DB02866,,,5-(dimethylamino)naphthalene-1-sulfonamide,,,,
DB02867,,,"{[(3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phosphonic acid",,,,
DB02868,,,"methyl (13S,15R,17S)-13-[(1'R,2R,9'R,12'R,19'S)-4-(2-chloroethyl)-12'-ethyl-5'-methoxy-8'-methyl-3,5-dioxo-8',16'-diazaspiro[1,4-oxazolidine-2,10'-pentacyclo[10.6.1.0^{1,9}.0^{2,7}.0^{16,19}]nonadecane]-2',4',6',13'-tetraen-4'-yl]-17-ethyl-17-hydroxy-1,11-diazatetracyclo[13.3.1.0^{4,12}.0^{5,10}]nonadeca-4(12),5,7,9-tetraene-13-carboxylate",,,,
DB02869,,,(3S)-1-(benzenesulfonyl)-5-phenylpent-1-en-3-amine,|,,,
DB02870,,,N-(prop-2-en-1-yl)aniline,,,,
DB02871,,,"(1S,3S)-3-butyl-1lambda4-thiolan-1-one",,,,
DB02872,,,"2-{4-[(4S,5R)-4,5-bis(4-bromophenyl)-2-(2-ethoxy-4-methoxyphenyl)-4,5-dihydro-1H-imidazole-1-carbonyl]piperazin-1-yl}ethan-1-ol",,,,
DB02873,,,"1-(2,6-dichlorophenyl)-5-(2,4-difluorophenyl)-7-(piperazin-1-yl)-1,2,3,4-tetrahydroquinazolin-2-one",,,,
DB02875,,,"2-{5-[amino(iminiumyl)methyl]-1H-1,3-benzodiazol-2-yl}-4-fluorobenzen-1-olate",,,,
DB02876,,,"(2Z)-2-[(2-formylindolizin-3-yl)amino]-5-(C-hydroxycarbonimidoyl)-3-(sulfonylmethyl)penta-2,4-dienoic acid",,,,
DB02877,,,"4-[(1E)-2-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)prop-1-en-1-yl]benzoic acid",,,,
DB02878,,,"(3R,4S)-3-(2-aminoethyl)-4-(aminomethyl)heptanedioic acid",,,,
DB02879,,,"[(2S,3R,4S,5R,6R)-2,5-dihydroxy-6-(hydroxymethyl)-4-(sulfooxy)oxan-3-yl]oxidanesulfonic acid",,,,
DB02880,,,N-[(1R)-1-(4-bromophenyl)ethyl]-5-fluoro-2-hydroxybenzamide,,,,
DB02883,,,"{[(2S,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)oxolan-2-yl]methoxy}phosphonic acid",,,,
DB02884,,,(2S)-2-amino-3-cyclohexylpropanoic acid,|,,,
DB02885,,,"5-methylidene-2-(trifluoromethyl)-4,5-dihydropyrimidin-4-imine",,,,
DB02887,,,"{[hydroxy({[hydroxy({[(2S,5R)-5-(5-methyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-2,5-dihydrofuran-2-yl]methoxy})phosphoryl]oxy})phosphoryl]oxy}phosphonic acid",,,,
DB02888,,,"(4S)-1-phenyl-7-(pyridin-3-yl)heptan-4-yl (2S)-1-[2,2-difluoro-2-(3,4,5-trimethoxyphenyl)acetyl]piperidine-2-carboxylate",,,,
DB02889,,,"(2S,3R,4R,5S,6R)-5-{[(2R,3R,4S,5S,6R)-3,4-dihydroxy-6-methyl-5-{[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}oxan-2-yl]oxy}-6-(hydroxymethyl)oxane-2,3,4-triol",,,,
DB02890,,,"{[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-hydroxy-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)oxolan-2-yl]methoxy}phosphonic acid",|,,,
DB02892,,,(2S)-2-amino-6-methylideneheptanedioic acid,,,,
DB02893,,,(2R)-2-amino-4-(methylsulfanyl)butanoic acid,|,,,
DB02894,,,"[(1S,2S,6R,9S)-11,11-dimethyl-4,4-dioxo-3,5,8,10,12-pentaoxa-4lambda6-thiatricyclo[7.3.0.0^{2,6}]dodecan-9-yl]methyl sulfamate",,,,
DB02895,,,(1E)-3-[(R)-prop-2-ene-1-sulfinyl]prop-1-ene-1-thiol,,,,
DB02896,,,"(2R,3S,4R,5R)-2-(hydroxymethyl)-5-[6-(methylsulfanyl)-9H-purin-9-yl]oxolane-3,4-diol",,,,
DB02897,,,(acetyloxy)phosphonic acid,|,,,
DB02898,,,(5R)-5-{[(2-amino-9H-purin-6-yl)oxy]methyl}pyrrolidin-2-one,,,,
DB02899,,,(2S)-2-(carboxyamino)-4-(methylsulfanyl)butanoic acid,|||||||,,,
DB02900,,,"{[(2R,3S,4S,5S,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]methoxy}phosphonic acid",||,,,
DB02901,,,"(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-7-one",|||,|||,,
DB02902,,,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-3-(phosphonooxy)oxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]sulfonic acid",,,,
DB02903,,,"(Z)-N-{3-[4-(3-{[2-({2-[(E)-[(2-amino-3-{[(E)-{2-[(2-{[3-(4-{3-[(Z)-[hydroxy(3-nitro-5-{[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)methylidene]amino]propyl}piperazin-1-yl)propyl]amino}-3,4-dioxocyclobut-1-en-1-yl)amino]ethyl}-C-hydroxycarbonimidoyl]oxy}propoxy)(hydroxy)methylidene]amino]ethyl}amino)-3,4-dioxocyclobut-1-en-1-yl]amino}propyl)piperazin-1-yl]propyl}-3-nitro-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzene-1-carboximidic acid",,,,
DB02904,,,(2S)-3-amino-2-(hydroxymethyl)propanoic acid,,,,
DB02905,,,"{[(2R,3S,4R,5S)-3,4-dihydroxy-5-(2-oxo-3,7-dihydro-2H-purin-7-yl)oxolan-2-yl]methoxy}phosphonic acid",,,,
DB02906,,,"(2S,4R)-4-(2,2-dihydroxyethyl)-2,3,3-trimethylcyclopentan-1-one",,,,
DB02907,,,{[(1E)-2-aminoethenyl]oxy}phosphonic acid,,,,
DB02908,,,[phenyl(phosphono)methyl]phosphonic acid,,,,
DB02909,,,5-(2-chlorophenyl)furan-2-carboxylic acid,|,,,
DB02910,,,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-[(2-{[2-(octanoylsulfanyl)ethyl]carbamoyl}ethyl)carbamoyl]propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",||,,,
DB02911,,,"(6R)-6-phenyl-5,6,7,8-tetrahydropteridine-2,4-diamine",,,,
DB02912,,,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-[(2-{[2-(propanoylsulfanyl)ethyl]carbamoyl}ethyl)carbamoyl]propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",,,,
DB02915,,,"4-(2,4-dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]pyrimidin-2-amine",|,,,
DB02917,,,N-hydroxy-4-[N-methyl5-(pyridin-2-yl)thiophene-2-sulfonamido]benzamide,,,,
DB02918,,,"6-[4-(difluoromethoxy)-3-methoxyphenyl]-2,3-dihydropyridazin-3-one",,,,
DB02919,,,"N6-methyl-N6-[(3,4,5-trimethoxyphenyl)methyl]pyrido[2,3-d]pyrimidine-2,4,6-triamine",,,,
DB02921,,,"1-[(1S,3S,4R,5S)-3-hydroxy-4-(hydroxymethyl)bicyclo[3.1.0]hexan-1-yl]-5-methyl-1,2,3,4-tetrahydropyrimidine-2,4-dione",|,,,
DB02923,,,"[1,1'-biphenyl]-2,3-diol",||,,,
DB02924,,,"(1R,4R,6S)-1-methyl-4-(prop-1-en-2-yl)-7-oxabicyclo[4.1.0]heptane",,,,
DB02925,,,4-phenoxy-3-(pyrrolidin-1-yl)-5-sulfamoylbenzoic acid,,,,
DB02927,,,"(7R,8S)-8-amino-7-{[(phosphonooxy)carbonyl]amino}nonanoic acid",,,,
DB02928,,,"(2S)-2-amino-3-(5-amino-2,4-dihydroxyphenyl)propanoic acid",,,,
DB02929,,,"3-(4-benzylpiperidin-1-yl)-1-(7-methoxy-2,3,4,5-tetrahydro-1,4-benzothiazepin-4-yl)propan-1-one",,,,
DB02930,,,"({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonothioic acid",|||||||||||||,,,
DB02931,,,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-3-{[2-({2-[({[2-(1H-indol-3-yl)ethyl]carbamoyl}methyl)sulfanyl]ethyl}carbamoyl)ethyl]carbamoyl}-2,2-dimethylpropoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",,,,
DB02932,,,(2R)-N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorobenzenesulfonyl)-2-hydroxy-2-methylpropanamide,,,,
